Pixel,Intensity
465,2.592773e+01
466,2.597656e+01
467,2.600098e+01
468,2.585449e+01
469,2.597656e+01
470,2.583008e+01
471,2.587891e+01
472,2.583008e+01
473,2.587891e+01
474,2.585449e+01
475,2.585449e+01
476,2.583008e+01
477,2.575684e+01
478,2.575684e+01
479,2.578125e+01
480,2.565918e+01
481,2.568359e+01
482,2.578125e+01
483,2.585449e+01
484,2.573242e+01
485,2.575684e+01
486,2.561035e+01
487,2.583008e+01
488,2.570801e+01
489,2.563477e+01
490,2.568359e+01
491,2.565918e+01
492,2.563477e+01
493,2.558594e+01
494,2.565918e+01
495,2.578125e+01
496,2.573242e+01
497,2.570801e+01
498,2.583008e+01
499,2.573242e+01
500,2.575684e+01
501,2.568359e+01
502,2.575684e+01
503,2.583008e+01
504,2.587891e+01
505,2.585449e+01
506,2.600098e+01
507,2.597656e+01
508,2.590332e+01
509,2.592773e+01
510,2.600098e+01
511,2.600098e+01
512,2.600098e+01
513,2.604980e+01
514,2.617188e+01
515,2.617188e+01
516,2.607422e+01
517,2.626953e+01
518,2.617188e+01
519,2.626953e+01
520,2.624512e+01
521,2.629395e+01
522,2.639160e+01
523,2.626953e+01
524,2.629395e+01
525,2.651367e+01
526,2.644043e+01
527,2.658691e+01
528,2.661133e+01
529,2.668457e+01
530,2.675781e+01
531,2.673340e+01
532,2.668457e+01
533,2.680664e+01
534,2.683105e+01
535,2.683105e+01
536,2.695312e+01
537,2.687988e+01
538,2.700195e+01
539,2.700195e+01
540,2.690430e+01
541,2.680664e+01
542,2.697754e+01
543,2.709961e+01
544,2.685547e+01
545,2.702637e+01
546,2.707520e+01
547,2.687988e+01
548,2.700195e+01
549,2.707520e+01
550,2.700195e+01
551,2.717285e+01
552,2.697754e+01
553,2.702637e+01
554,2.697754e+01
555,2.702637e+01
556,2.705078e+01
557,2.714844e+01
558,2.705078e+01
559,2.707520e+01
560,2.705078e+01
561,2.697754e+01
562,2.702637e+01
563,2.709961e+01
564,2.714844e+01
565,2.714844e+01
566,2.697754e+01
567,2.709961e+01
568,2.697754e+01
569,2.712402e+01
570,2.709961e+01
571,2.712402e+01
572,2.700195e+01
573,2.714844e+01
574,2.714844e+01
575,2.714844e+01
576,2.697754e+01
577,2.705078e+01
578,2.712402e+01
579,2.712402e+01
580,2.702637e+01
581,2.705078e+01
582,2.709961e+01
583,2.717285e+01
584,2.700195e+01
585,2.727051e+01
586,2.707520e+01
587,2.712402e+01
588,2.709961e+01
589,2.709961e+01
590,2.707520e+01
591,2.712402e+01
592,2.719727e+01
593,2.709961e+01
594,2.722168e+01
595,2.722168e+01
596,2.707520e+01
597,2.724609e+01
598,2.722168e+01
599,2.724609e+01
600,2.717285e+01
601,2.727051e+01
602,2.719727e+01
603,2.734375e+01
604,2.727051e+01
605,2.727051e+01
606,2.714844e+01
607,2.724609e+01
608,2.724609e+01
609,2.724609e+01
610,2.719727e+01
611,2.734375e+01
612,2.724609e+01
613,2.731934e+01
614,2.731934e+01
615,2.727051e+01
616,2.724609e+01
617,2.729492e+01
618,2.734375e+01
619,2.729492e+01
620,2.729492e+01
621,2.734375e+01
622,2.739258e+01
623,2.736816e+01
624,2.727051e+01
625,2.741699e+01
626,2.736816e+01
627,2.734375e+01
628,2.731934e+01
629,2.741699e+01
630,2.746582e+01
631,2.739258e+01
632,2.741699e+01
633,2.751465e+01
634,2.751465e+01
635,2.756348e+01
636,2.749023e+01
637,2.749023e+01
638,2.756348e+01
639,2.749023e+01
640,2.746582e+01
641,2.753906e+01
642,2.753906e+01
643,2.749023e+01
644,2.744141e+01
645,2.766113e+01
646,2.751465e+01
647,2.749023e+01
648,2.758789e+01
649,2.763672e+01
650,2.758789e+01
651,2.761230e+01
652,2.761230e+01
653,2.768555e+01
654,2.758789e+01
655,2.768555e+01
656,2.756348e+01
657,2.758789e+01
658,2.766113e+01
659,2.775879e+01
660,2.761230e+01
661,2.775879e+01
662,2.763672e+01
663,2.773438e+01
664,2.770996e+01
665,2.763672e+01
666,2.773438e+01
667,2.773438e+01
668,2.763672e+01
669,2.773438e+01
670,2.780762e+01
671,2.785645e+01
672,2.768555e+01
673,2.773438e+01
674,2.780762e+01
675,2.778320e+01
676,2.770996e+01
677,2.785645e+01
678,2.790527e+01
679,2.785645e+01
680,2.788086e+01
681,2.790527e+01
682,2.788086e+01
683,2.780762e+01
684,2.778320e+01
685,2.785645e+01
686,2.783203e+01
687,2.797852e+01
688,2.778320e+01
689,2.800293e+01
690,2.802734e+01
691,2.805176e+01
692,2.797852e+01
693,2.795410e+01
694,2.797852e+01
695,2.807617e+01
696,2.792969e+01
697,2.800293e+01
698,2.802734e+01
699,2.814941e+01
700,2.792969e+01
701,2.807617e+01
702,2.805176e+01
703,2.805176e+01
704,2.805176e+01
705,2.810059e+01
706,2.805176e+01
707,2.817383e+01
708,2.810059e+01
709,2.814941e+01
710,2.810059e+01
711,2.829590e+01
712,2.822266e+01
713,2.817383e+01
714,2.824707e+01
715,2.810059e+01
716,2.817383e+01
717,2.822266e+01
718,2.812500e+01
719,2.819824e+01
720,2.819824e+01
721,2.824707e+01
722,2.817383e+01
723,2.805176e+01
724,2.802734e+01
725,2.824707e+01
726,2.827148e+01
727,2.827148e+01
728,2.812500e+01
729,2.814941e+01
730,2.824707e+01
731,2.827148e+01
732,2.819824e+01
733,2.836914e+01
734,2.839355e+01
735,2.839355e+01
736,2.824707e+01
737,2.832031e+01
738,2.836914e+01
739,2.841797e+01
740,2.832031e+01
741,2.829590e+01
742,2.841797e+01
743,2.841797e+01
744,2.832031e+01
745,2.841797e+01
746,2.834473e+01
747,2.854004e+01
748,2.836914e+01
749,2.846680e+01
750,2.858887e+01
751,2.849121e+01
752,2.836914e+01
753,2.846680e+01
754,2.846680e+01
755,2.858887e+01
756,2.851562e+01
757,2.844238e+01
758,2.858887e+01
759,2.856445e+01
760,2.863770e+01
761,2.851562e+01
762,2.863770e+01
763,2.858887e+01
764,2.863770e+01
765,2.858887e+01
766,2.875977e+01
767,2.868652e+01
768,2.873535e+01
769,2.890625e+01
770,2.878418e+01
771,2.871094e+01
772,2.866211e+01
773,2.880859e+01
774,2.885742e+01
775,2.888184e+01
776,2.875977e+01
777,2.878418e+01
778,2.883301e+01
779,2.900391e+01
780,2.880859e+01
781,2.897949e+01
782,2.905273e+01
783,2.900391e+01
784,2.888184e+01
785,2.888184e+01
786,2.888184e+01
787,2.902832e+01
788,2.907715e+01
789,2.905273e+01
790,2.893066e+01
791,2.907715e+01
792,2.883301e+01
793,2.907715e+01
794,2.907715e+01
795,2.905273e+01
796,2.907715e+01
797,2.907715e+01
798,2.900391e+01
799,2.905273e+01
800,2.910156e+01
801,2.915039e+01
802,2.917480e+01
803,2.922363e+01
804,2.912598e+01
805,2.915039e+01
806,2.912598e+01
807,2.915039e+01
808,2.907715e+01
809,2.922363e+01
810,2.917480e+01
811,2.922363e+01
812,2.917480e+01
813,2.924805e+01
814,2.927246e+01
815,2.927246e+01
816,2.932129e+01
817,2.937012e+01
818,2.939453e+01
819,2.937012e+01
820,2.929688e+01
821,2.932129e+01
822,2.941895e+01
823,2.939453e+01
824,2.937012e+01
825,2.949219e+01
826,2.951660e+01
827,2.949219e+01
828,2.946777e+01
829,2.956543e+01
830,2.951660e+01
831,2.951660e+01
832,2.956543e+01
833,2.968750e+01
834,2.976074e+01
835,2.973633e+01
836,2.973633e+01
837,2.985840e+01
838,2.978516e+01
839,2.985840e+01
840,2.978516e+01
841,3.002930e+01
842,2.988281e+01
843,3.002930e+01
844,2.995605e+01
845,3.010254e+01
846,3.002930e+01
847,3.015137e+01
848,3.012695e+01
849,3.020020e+01
850,3.020020e+01
851,3.024902e+01
852,3.020020e+01
853,3.017578e+01
854,3.024902e+01
855,3.024902e+01
856,3.024902e+01
857,3.034668e+01
858,3.027344e+01
859,3.034668e+01
860,3.032227e+01
861,3.034668e+01
862,3.049316e+01
863,3.046875e+01
864,3.037109e+01
865,3.049316e+01
866,3.041992e+01
867,3.051758e+01
868,3.049316e+01
869,3.054199e+01
870,3.041992e+01
871,3.063965e+01
872,3.049316e+01
873,3.046875e+01
874,3.061523e+01
875,3.049316e+01
876,3.046875e+01
877,3.049316e+01
878,3.059082e+01
879,3.061523e+01
880,3.051758e+01
881,3.061523e+01
882,3.068848e+01
883,3.068848e+01
884,3.056641e+01
885,3.066406e+01
886,3.061523e+01
887,3.076172e+01
888,3.066406e+01
889,3.056641e+01
890,3.061523e+01
891,3.081055e+01
892,3.061523e+01
893,3.066406e+01
894,3.071289e+01
895,3.076172e+01
896,3.073730e+01
897,3.078613e+01
898,3.078613e+01
899,3.085938e+01
900,3.083496e+01
901,3.085938e+01
902,3.081055e+01
903,3.088379e+01
904,3.081055e+01
905,3.090820e+01
906,3.095703e+01
907,3.088379e+01
908,3.078613e+01
909,3.090820e+01
910,3.095703e+01
911,3.088379e+01
912,3.088379e+01
913,3.093262e+01
914,3.090820e+01
915,3.098145e+01
916,3.088379e+01
917,3.100586e+01
918,3.093262e+01
919,3.098145e+01
920,3.100586e+01
921,3.095703e+01
922,3.093262e+01
923,3.095703e+01
924,3.093262e+01
925,3.100586e+01
926,3.100586e+01
927,3.098145e+01
928,3.107910e+01
929,3.095703e+01
930,3.105469e+01
931,3.120117e+01
932,3.100586e+01
933,3.105469e+01
934,3.120117e+01
935,3.107910e+01
936,3.093262e+01
937,3.103027e+01
938,3.100586e+01
939,3.110352e+01
940,3.112793e+01
941,3.112793e+01
942,3.107910e+01
943,3.125000e+01
944,3.115234e+01
945,3.132324e+01
946,3.120117e+01
947,3.110352e+01
948,3.117676e+01
949,3.129883e+01
950,3.127441e+01
951,3.127441e+01
952,3.127441e+01
953,3.137207e+01
954,3.129883e+01
955,3.134766e+01
956,3.120117e+01
957,3.142090e+01
958,3.132324e+01
959,3.139648e+01
960,3.151855e+01
961,3.146973e+01
962,3.156738e+01
963,3.176270e+01
964,3.144531e+01
965,3.161621e+01
966,3.161621e+01
967,3.164062e+01
968,3.166504e+01
969,3.161621e+01
970,3.161621e+01
971,3.166504e+01
972,3.156738e+01
973,3.171387e+01
974,3.166504e+01
975,3.168945e+01
976,3.171387e+01
977,3.176270e+01
978,3.166504e+01
979,3.178711e+01
980,3.168945e+01
981,3.178711e+01
982,3.173828e+01
983,3.168945e+01
984,3.178711e+01
985,3.198242e+01
986,3.178711e+01
987,3.183594e+01
988,3.171387e+01
989,3.193359e+01
990,3.195801e+01
991,3.190918e+01
992,3.198242e+01
993,3.203125e+01
994,3.203125e+01
995,3.208008e+01
996,3.215332e+01
997,3.210449e+01
998,3.217773e+01
999,3.217773e+01
1000,3.217773e+01
1001,3.244629e+01
1002,3.225098e+01
1003,3.242188e+01
1004,3.229980e+01
1005,3.229980e+01
1006,3.232422e+01
1007,3.244629e+01
1008,3.239746e+01
1009,3.256836e+01
1010,3.261719e+01
1011,3.256836e+01
1012,3.239746e+01
1013,3.256836e+01
1014,3.271484e+01
1015,3.271484e+01
1016,3.259277e+01
1017,3.273926e+01
1018,3.288574e+01
1019,3.286133e+01
1020,3.278809e+01
1021,3.283691e+01
1022,3.291016e+01
1023,3.291016e+01
1024,3.276367e+01
1025,3.281250e+01
1026,3.317871e+01
1027,3.295898e+01
1028,3.305664e+01
1029,3.298340e+01
1030,3.295898e+01
1031,3.298340e+01
1032,3.300781e+01
1033,3.298340e+01
1034,3.303223e+01
1035,3.298340e+01
1036,3.305664e+01
1037,3.310547e+01
1038,3.303223e+01
1039,3.315430e+01
1040,3.300781e+01
1041,3.300781e+01
1042,3.310547e+01
1043,3.315430e+01
1044,3.315430e+01
1045,3.308105e+01
1046,3.298340e+01
1047,3.320312e+01
1048,3.320312e+01
1049,3.325195e+01
1050,3.312988e+01
1051,3.320312e+01
1052,3.310547e+01
1053,3.312988e+01
1054,3.300781e+01
1055,3.330078e+01
1056,3.325195e+01
1057,3.322754e+01
1058,3.327637e+01
1059,3.315430e+01
1060,3.325195e+01
1061,3.339844e+01
1062,3.339844e+01
1063,3.332520e+01
1064,3.337402e+01
1065,3.334961e+01
1066,3.337402e+01
1067,3.327637e+01
1068,3.327637e+01
1069,3.330078e+01
1070,3.352051e+01
1071,3.347168e+01
1072,3.339844e+01
1073,3.356934e+01
1074,3.354492e+01
1075,3.356934e+01
1076,3.342285e+01
1077,3.364258e+01
1078,3.364258e+01
1079,3.374023e+01
1080,3.376465e+01
1081,3.376465e+01
1082,3.378906e+01
1083,3.381348e+01
1084,3.391113e+01
1085,3.408203e+01
1086,3.393555e+01
1087,3.403320e+01
1088,3.403320e+01
1089,3.400879e+01
1090,3.398438e+01
1091,3.408203e+01
1092,3.427734e+01
1093,3.427734e+01
1094,3.415527e+01
1095,3.430176e+01
1096,3.427734e+01
1097,3.435059e+01
1098,3.437500e+01
1099,3.442383e+01
1100,3.437500e+01
1101,3.452148e+01
1102,3.439941e+01
1103,3.437500e+01
1104,3.449707e+01
1105,3.464355e+01
1106,3.457031e+01
1107,3.464355e+01
1108,3.479004e+01
1109,3.483887e+01
1110,3.466797e+01
1111,3.474121e+01
1112,3.498535e+01
1113,3.488770e+01
1114,3.481445e+01
1115,3.505859e+01
1116,3.491211e+01
1117,3.508301e+01
1118,3.496094e+01
1119,3.496094e+01
1120,3.496094e+01
1121,3.491211e+01
1122,3.505859e+01
1123,3.500977e+01
1124,3.491211e+01
1125,3.508301e+01
1126,3.513184e+01
1127,3.527832e+01
1128,3.520508e+01
1129,3.522949e+01
1130,3.527832e+01
1131,3.513184e+01
1132,3.503418e+01
1133,3.500977e+01
1134,3.500977e+01
1135,3.532715e+01
1136,3.535156e+01
1137,3.547363e+01
1138,3.535156e+01
1139,3.557129e+01
1140,3.537598e+01
1141,3.554688e+01
1142,3.557129e+01
1143,3.571777e+01
1144,3.566895e+01
1145,3.559570e+01
1146,3.571777e+01
1147,3.586426e+01
1148,3.591309e+01
1149,3.605957e+01
1150,3.613281e+01
1151,3.627930e+01
1152,3.627930e+01
1153,3.642578e+01
1154,3.664551e+01
1155,3.652344e+01
1156,3.671875e+01
1157,3.691406e+01
1158,3.686523e+01
1159,3.688965e+01
1160,3.706055e+01
1161,3.698730e+01
1162,3.708496e+01
1163,3.688965e+01
1164,3.669434e+01
1165,3.686523e+01
1166,3.693848e+01
1167,3.686523e+01
1168,3.713379e+01
1169,3.732910e+01
1170,3.728027e+01
1171,3.725586e+01
1172,3.728027e+01
1173,3.747559e+01
1174,3.740234e+01
1175,3.742676e+01
1176,3.737793e+01
1177,3.735352e+01
1178,3.747559e+01
1179,3.735352e+01
1180,3.737793e+01
1181,3.757324e+01
1182,3.798828e+01
1183,3.806152e+01
1184,3.774414e+01
1185,3.808594e+01
1186,3.813477e+01
1187,3.840332e+01
1188,3.818359e+01
1189,3.840332e+01
1190,3.815918e+01
1191,3.825684e+01
1192,3.823242e+01
1193,3.850098e+01
1194,3.867188e+01
1195,3.894043e+01
1196,3.916016e+01
1197,3.933105e+01
1198,3.916016e+01
1199,3.916016e+01
1200,3.923340e+01
1201,3.935547e+01
1202,3.935547e+01
1203,3.950195e+01
1204,3.940430e+01
1205,3.962402e+01
1206,3.952637e+01
1207,3.952637e+01
1208,3.974609e+01
1209,3.999023e+01
1210,4.018555e+01
1211,4.016113e+01
1212,4.016113e+01
1213,4.011230e+01
1214,4.016113e+01
1215,4.040527e+01
1216,4.038086e+01
1217,4.050293e+01
1218,4.055176e+01
1219,4.042969e+01
1220,4.042969e+01
1221,4.067383e+01
1222,4.060059e+01
1223,4.072266e+01
1224,4.086914e+01
1225,4.096680e+01
1226,4.125977e+01
1227,4.104004e+01
1228,4.101562e+01
1229,4.125977e+01
1230,4.138184e+01
1231,4.135742e+01
1232,4.135742e+01
1233,4.140625e+01
1234,4.135742e+01
1235,4.147949e+01
1236,4.135742e+01
1237,4.150391e+01
1238,4.145508e+01
1239,4.157715e+01
1240,4.145508e+01
1241,4.155273e+01
1242,4.179688e+01
1243,4.179688e+01
1244,4.204102e+01
1245,4.233398e+01
1246,4.250488e+01
1247,4.274902e+01
1248,4.260254e+01
1249,4.252930e+01
1250,4.265137e+01
1251,4.274902e+01
1252,4.279785e+01
1253,4.274902e+01
1254,4.289551e+01
1255,4.318848e+01
1256,4.335938e+01
1257,4.370117e+01
1258,4.365234e+01
1259,4.365234e+01
1260,4.370117e+01
1261,4.409180e+01
1262,4.409180e+01
1263,4.426270e+01
1264,4.436035e+01
1265,4.418945e+01
1266,4.436035e+01
1267,4.462891e+01
1268,4.479980e+01
1269,4.492188e+01
1270,4.479980e+01
1271,4.499512e+01
1272,4.511719e+01
1273,4.533691e+01
1274,4.528809e+01
1275,4.536133e+01
1276,4.562988e+01
1277,4.589844e+01
1278,4.577637e+01
1279,4.572754e+01
1280,4.550781e+01
1281,4.555664e+01
1282,4.565430e+01
1283,4.572754e+01
1284,4.577637e+01
1285,4.587402e+01
1286,4.587402e+01
1287,4.592285e+01
1288,4.606934e+01
1289,4.655762e+01
1290,4.685059e+01
1291,4.697266e+01
1292,4.689941e+01
1293,4.716797e+01
1294,4.719238e+01
1295,4.748535e+01
1296,4.733887e+01
1297,4.755859e+01
1298,4.770508e+01
1299,4.777832e+01
1300,4.794922e+01
1301,4.787598e+01
1302,4.812012e+01
1303,4.821777e+01
1304,4.833984e+01
1305,4.863281e+01
1306,4.860840e+01
1307,4.904785e+01
1308,4.912109e+01
1309,4.916992e+01
1310,4.926758e+01
1311,4.938965e+01
1312,4.938965e+01
1313,4.970703e+01
1314,4.987793e+01
1315,5.012207e+01
1316,5.034180e+01
1317,5.065918e+01
1318,5.078125e+01
1319,5.090332e+01
1320,5.119629e+01
1321,5.146484e+01
1322,5.163574e+01
1323,5.192871e+01
1324,5.202637e+01
1325,5.202637e+01
1326,5.219727e+01
1327,5.239258e+01
1328,5.249023e+01
1329,5.307617e+01
1330,5.319824e+01
1331,5.349121e+01
1332,5.368652e+01
1333,5.405273e+01
1334,5.419922e+01
1335,5.444336e+01
1336,5.463867e+01
1337,5.488281e+01
1338,5.495605e+01
1339,5.532227e+01
1340,5.534668e+01
1341,5.573730e+01
1342,5.573730e+01
1343,5.610352e+01
1344,5.605469e+01
1345,5.642090e+01
1346,5.634766e+01
1347,5.668945e+01
1348,5.659180e+01
1349,5.700684e+01
1350,5.681152e+01
1351,5.720215e+01
1352,5.708008e+01
1353,5.744629e+01
1354,5.725098e+01
1355,5.761719e+01
1356,5.744629e+01
1357,5.773926e+01
1358,5.756836e+01
1359,5.793457e+01
